id,name,address,tel,category,main_mn,price,menu,opng_tm,rating,rvw_cnt,tags,img
None,테리온휘트니스 상암DMC점,서울 마포구 상암동 1652,1670-1753,스포츠시설,None,,None,None,4.29,None,None,http://ldb.phinf.naver.net/20190620_94/1561018240038G1BJl_PNG/IYxN-DKVjmNWSOLl2hr5MpPT.png
None,썬시티 골프존,서울 마포구 용강동 112-2 민영빌딩 B1,02-713-0755,실내골프연습장,None,,None,None,4.14,None,None,http://ldb.phinf.naver.net/20180914_219/1536888010897uQtn5_JPEG/7DJxGVptaK0FMBT2IHwaNG_m.jpg
None,예인골프존,서울 마포구 상암동 34-51 예인하우스,02-307-0753,스크린골프장,None,,None,None,4.18,None,None,None
None,골프존파크 상암엠점,서울 마포구 상암동 1615,02-304-0725,스크린골프장,None,,None,None,4.23,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,상암스크린골프존,서울 마포구 상암동 1590,02-6922-1800,스크린골프장,None,,None,None,4.54,None,None,http://ldb.phinf.naver.net/20191024_57/1571905177954cQW9Y_JPEG/3oI1WaD-lcyD0V3rgKjsdifP.jpg
None,골프존파크 DMC골프점,서울 마포구 상암동 37-31,02-375-0709,스크린골프장,None,,None,None,4.33,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,골프존파크 상수 로하스크린점,서울 마포구 상수동 93-45,02-335-6500,스크린골프장,None,,None,None,4.52,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,P&G 스크린골프,서울 마포구 신공덕동 5-27 서원빌딩 2층,02-711-8953,스크린골프장,None,,None,None,4.35,None,None,http://ldb.phinf.naver.net/20190604_93/15596162515278obF7_JPEG/8gZICGcK97OaX1N2VKiWcBbA.jpeg.jpg
None,신촌G스크린골프존,서울 마포구 노고산동 107-17,02-717-0759,스크린골프장,None,,None,None,3.94,None,None,http://ldb.phinf.naver.net/20200401_265/1585704277299O2SW5_JPEG/6oejkKyP-Y6v50yaJz189vSE.jpg
None,동신스크린골프,서울 마포구 공덕동 371,02-703-0727,스크린골프장,None,,None,None,4.19,None,None,None
None,골드스크린골프존,서울 마포구 도화동 556,02-711-7259,스크린골프장,None,,None,None,3.94,None,None,http://ldb.phinf.naver.net/20170221_274/1487651717463iBYeD_PNG/186171536536235_0.png
None,디바상암스크린골프,서울 마포구 성산동 592-3,02-3151-0707,스크린골프장,None,,None,None,4.19,None,None,http://ldb.phinf.naver.net/20171016_112/15081252587803xyvz_JPEG/iRuxy_jmy8G4lMqX2VzbedFN.JPG.jpg
None,홍대스크린골프,서울 마포구 동교동 155-27 홍익인간오피스텔빌딩 지하 1층,02-333-1614,스크린골프장,None,,None,None,4.06,None,None,http://ldb.phinf.naver.net/20150831_250/14409936892501a4l1_JPEG/SUBMIT_1419397129921_13144981.jpg
None,아트스크린골프존,서울 마포구 성산동 266-1 3층,02-332-8207,스크린골프장,None,,None,None,4.14,None,None,None
None,아현스크린골프존,서울 마포구 아현동 327-25,02-792-2837,스크린골프장,None,,None,None,4.13,None,None,http://ldb.phinf.naver.net/20150831_146/1441007634396QE584_JPEG/156769534847415_0.jpeg
None,선스크린골프,서울 마포구 서교동 449-6,02-325-0753,스크린골프장,None,,None,None,3.7,None,None,None
None,에스디골프클럽,서울 마포구 서교동 449-5,02-3141-0793,스크린골프장,None,,None,None,4.08,None,None,http://ldb.phinf.naver.net/20170226_125/1488076229556gtk0B_JPEG/186176516048856_2.jpeg
None,렉스스크린골프,서울 마포구 상암동 1599,02-6388-6900,스크린골프장,None,,None,None,4.63,None,None,None
None,골프존파크 애오개아이파크점,서울 마포구 아현동 780,02-365-1600,스크린골프장,None,,None,None,2.79,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,공덕스크린골프,서울 마포구 도화동 553,02-797-9079,스크린골프장,None,,None,None,4.14,None,None,None
None,미지휘트니스골프클럽,서울 마포구 신수동 63-14 구프라자 4층,02-714-0626,헬스장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20150812_167/1439390763603c27W3_JPEG/SUBMIT_1439388695505_13159334.jpg
None,서경석골프존,서울 마포구 용강동 117-2,02-3675-0707,스크린골프장,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20190827_60/15668787968823HMLy_JPEG/zOSlVkFogBdI5sCxamMi71zs.jpg
None,홀인원스크린골프,서울 마포구 도화동 541 일신빌딩 지하1층,02-704-0004,스크린골프장,None,,None,None,3.8,None,None,http://ldb.phinf.naver.net/20200106_193/15783123245542grAJ_JPEG/7UpC06en6GHCEEcBTykdLCSt.jpg
None,골프존파크 서교점,서울 마포구 서교동 449-1,02-325-0069,스크린골프장,None,,None,None,4.6,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,서강스크린골프존,서울 마포구 구수동 68-32 밤섬빌딩 지하1층,02-716-0753,스크린골프장,None,,None,None,3.38,None,None,http://ldb.phinf.naver.net/20150901_70/1441043562116QcdG3_JPEG/12961510_0.jpg
None,삼창스크린골프,서울 마포구 도화동 173 삼창프라자 지하2층 삼창스크린골프,02-706-0787,스크린골프장,None,,None,None,4.4,None,None,None
None,웰니스휘트니스 스크린골프,서울 마포구 상암동 1597,010-3418-5027,스크린골프장,None,,None,None,None,None,None,None
None,골프존파크 성산오케이골프존점,서울 마포구 성산동 108-1,02-335-3500,스크린골프장,None,,None,None,3.4,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,성산스크린골프존,서울 마포구 성산동 604,02-303-1554,스크린골프장,None,,None,None,4.75,None,None,http://ldb.phinf.naver.net/20180516_195/15263988832431h12d_JPEG/PFuKen4qOLDO2Rbkd8tsKQVM.jpg
None,태화볼링장,서울 마포구 서교동 343-2,02-3142-3347,볼링장,None,,None,None,4.23,None,"['볼링장', '락볼링', '펍', '화려한', '데이트']",http://ldb.phinf.naver.net/20200306_206/1583482574700MwY3Q_PNG/leb365JJOq_kjSwI6SEHBDR1.png
None,스매싱볼 홍대점,서울 마포구 서교동 404-5,02-322-2231,볼링장,None,,None,None,3.6,None,"['락볼링', '볼링장', '칵테일', '데이트', '친구들과']",http://ldb.phinf.naver.net/20191026_142/1572058227878gEpxd_JPEG/u1_ywLZFGX-_hvQQAcw6Rr4D.jpg
None,마포구민체육센터,서울 마포구 망원동 450-3,02-324-7800,구민체육센터,None,,None,None,4.54,None,"['볼링장', '배드민턴', '한지', '데이트', '치킨']",http://ldb.phinf.naver.net/20171115_228/1510727167400XU8uV_JPEG/default-_75958f9a610c8510b055478f9c8176fbac26.jpg
None,홍대볼링장,서울 마포구 동교동 165-8,02-3144-0939,볼링장,None,,None,None,4.13,None,None,http://ldb.phinf.naver.net/20190402_227/1554186849077SkkwF_JPEG/4YKAi0Ovg9LqA9Xxxf_6dY1o.jpg
None,W락볼링장,서울 마포구 서교동 371-14,02-336-0928,볼링장,None,,None,None,4.1,None,None,http://ldb.phinf.naver.net/20180801_17/1533126137843uGVg7_JPEG/7nMALf9aiHQa8updMu0IZe0f.jpg
None,클럽스트라이크 볼링장,서울 마포구 도화동 36,02-719-6114,볼링장,None,,None,None,4.4,None,None,http://ldb.phinf.naver.net/20200116_117/15791575336622fjNK_PNG/SR-DIKRanaZ-gZOjAgXa1Nbq.PNG.png
None,스트라이크펍,서울 마포구 도화동 36 4층 403호,010-6283-5645,양식,None,,None,None,4,None,None,None
None,망원한강공원론볼링장,서울 마포구 합정동 서울 마포구 합정동,None,부속시설,None,,None,None,None,None,None,None
None,중앙샌딩,서울 마포구 신수동 62-42,02-335-7007,건물건설,None,,None,None,None,None,None,None
None,SPOTV MBC GAME HERO CENTER,서울 마포구 상암동 1598,080-070-0000,PC방,None,,None,None,4.26,None,None,None
None,더메이즈VR,서울 마포구 서교동 407-6 지하1층 더메이즈VR,02-6359-0015,PC방,None,,None,None,None,None,"['게임방', '공포체험', '데이트', '친절한', '스키장']",http://ldb.phinf.naver.net/20170303_122/1488518471744P75ax_JPEG/186253545130564_0.jpeg
None,아이비스PC방 홍대점,서울 마포구 동교동 165-8 지하 2층,None,PC방,None,,None,None,4.27,None,"['쾌적한', '한지']",http://ldb.phinf.naver.net/20170702_196/1499005383857TDQXQ_JPEG/186652635323699_0.jpeg
None,SNS PC방,서울 마포구 동교동 165-8,02-6925-6290,PC방,None,,None,None,4.1,None,None,http://ldb.phinf.naver.net/20200602_126/1591096664372GUwvC_JPEG/HtB4YM6KSoP-HH9sj4t-j0bZ.jpg
None,샹떼pc방,서울 마포구 아현동 437-3,None,PC방,None,,None,None,4.54,None,None,None
None,긱스타 PC CAFE,서울 마포구 합정동 472,010-7764-1330,PC방,None,,None,None,4.06,None,None,http://ldb.phinf.naver.net/20181212_205/1544583242949W55lQ_JPEG/fg1KPDvPjpmJude3mKe2_k9v.jpg
None,옥스PC방,서울 마포구 상암동 31-6,070-7575-2002,PC방,None,,None,None,4.43,None,None,http://ldb.phinf.naver.net/20180922_215/1537545874264YbUCM_JPEG/K9xwm9Gq4zf02EwGpLezBCrF.jpg
None,3POPPC방,서울 마포구 합정동 383-20,None,PC방,None,,None,None,4.65,None,None,None
None,아프리카TV 오픈스튜디오 PC방,서울 마포구 서교동 362-5 4층,070-4472-9991,PC방,None,,None,None,4.32,None,None,None
None,라이또PC방 라이또 PC 마포성산점,서울 마포구 성산동 593-10,None,PC방,None,,None,None,4.21,None,None,http://ldb.phinf.naver.net/20200315_36/1584264020332mhgdu_JPEG/pSRjfCNzrZ_WO92vmuZ3ccnB.jpg
None,포포PC방 공덕점,서울 마포구 도화동 571,070-7826-9988,PC방,None,,None,None,3.65,None,None,http://ldb.phinf.naver.net/20170228_69/1488261968737nYu1E_JPEG/186172505966685_0.jpeg
None,쓰리팝PC방,서울 마포구 공덕동 105-228,None,PC방,None,,None,None,3.97,None,None,http://ldb.phinf.naver.net/20190917_247/1568691883454HvKT3_JPEG/KRh_ShisTkxE8_v27IWH_LPP.jpeg.jpg
None,VRIZ 홍대2호점,서울 마포구 동교동 162-6,070-4009-2374,PC방,None,,None,None,2.92,None,None,http://ldb.phinf.naver.net/20190123_98/1548245594922itEwz_JPEG/J7gF0PZY_f6XfrgkgVL4HESw.jpg
None,아이쩡PC방,서울 마포구 서교동 355-15 2층 201호,010-7720-2813,PC방,None,,None,None,4.21,None,None,http://ldb.phinf.naver.net/20191216_72/1576483363250qqqfy_JPEG/zuDHgAVf9cZj3628XWaZMnO0.jpg
None,몬스터파크,서울 마포구 서교동 355-2,070-8680-2766,PC방,None,,None,None,4.41,None,None,http://ldb.phinf.naver.net/20200530_222/1590808289723JWCiA_JPEG/m4jfTZ-3tf_og7Pr2ntav-5z.jpg
None,VRIZ 홍대점,서울 마포구 서교동 354-1 지하 2층,070-4771-6881,PC방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20170302_143/14884138128870XgCp_JPEG/186252494672076_0.jpeg
None,나인티PC카페,서울 마포구 동교동 165-8,None,PC방,None,,None,None,4,None,None,None
None,브리즈 PC 카페,서울 마포구 서교동 354-22,None,PC방,None,,None,None,4.33,None,None,None
None,쓰리팝코어피씨방,서울 마포구 망원동 377-2,017-299-1732,PC방,None,,None,None,3.93,None,None,http://ldb.phinf.naver.net/20191118_300/1574006804447G2jgf_JPEG/xzVRSygW0YUtWEUQV70DiogH.jpg
None,제노피시방 동교점,서울 마포구 동교동 198-8 지하1층,070-4324-1425,PC방,None,,None,None,None,None,None,None
None,이로운 셀프PC방,서울 마포구 노고산동 54-31 지하1층,010-2531-5552,PC방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20180810_287/1533872420137QcwA4_JPEG/1Xg_Te13dfNvfWx5yRq2ZfO5.JPG.jpg
None,3POP PC방,서울 마포구 노고산동 56-7 지하 1층,None,PC방,None,,None,None,4.2,None,None,http://ldb.phinf.naver.net/20161229_61/1482973356259v33Gg_PNG/177172608236007_0.png
None,3POP PC방,서울 마포구 용강동 179,010-3212-7782,PC방,None,,None,None,4.25,None,None,None
None,홍PC,서울 마포구 아현동 617-2,None,PC방,None,,None,None,3.6,None,None,http://ldb.phinf.naver.net/20190717_146/1563337585686rU9NJ_JPEG/U3dgizCznv9N9ORS_rAwfCoc.jpeg.jpg
None,나인티PC앤카페 망원점,서울 마포구 망원동 473-5,None,PC방,None,,None,None,4.13,None,None,http://ldb.phinf.naver.net/20200406_73/15861729416680giB5_JPEG/kyp4oiu7kUgK1epPmfd9unzw.jpg
None,피씨앤쿡,서울 마포구 망원동 473-5,010-8494-2617,PC방,None,,None,None,4.25,None,None,http://ldb.phinf.naver.net/20200731_158/1596175034666HV5Rm_JPEG/85dA1GyV7EDZSeUIjZbbGb4g.jpg
None,탑플레이스 PC방,서울 마포구 성산동  20-12,None,PC방,None,,None,None,4.63,None,None,http://ldb.phinf.naver.net/20180726_69/1532597645000Mjmg4_JPEG/--LOVRo5Hr1yHMK0WVoe8JA9.jpeg.jpg
None,이룸PC방,서울 마포구 도화동 541 일신빌딩 지하1층,070-4009-7854,PC방,None,,None,None,3.67,None,None,http://ldb.phinf.naver.net/20200106_206/1578312244191RyzqW_JPEG/GKH3pqHQcLaaWpnzPa5UXqv-.jpg
None,공간PC방,서울 마포구 신수동 27-2,070-4009-9786,PC방,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20190916_171/1568624693580j0hwB_JPEG/Rz38bNV42_rrs1F_tIx4Mjn_.JPG.jpg
None,독수리 PC Cafe,"서울 마포구 서교동 362-2 지하 1층, 2층",070-4009-6258,PC방,None,,None,None,4.25,None,None,http://ldb.phinf.naver.net/20190216_287/1550308782883ggI4o_JPEG/jPuHfwzBfOQE1KbkdZRl6Xg7.jpg
None,코코 당구장,서울 마포구 망원동 482-3,010-9770-8380,당구장,None,,None,None,4.26,None,None,http://ldb.phinf.naver.net/20191107_148/15731053829044rsDx_JPEG/1deWrJkn_HpePQjODyzGUK9F.jpg
None,맨체스터당구장,서울 마포구 서교동 369-10 재륜빌딩 301호,070-8162-3951,당구장,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20151030_217/1446198694343rl7v0_JPEG/SUBMIT_1446198678064_36905513.jpg
None,헤이당구장,서울 마포구 동교동 163-9,02-335-3949,당구장,None,,None,None,4.31,None,None,http://ldb.phinf.naver.net/20150831_36/1440996023403YgjSs_JPEG/106553453944773_0.jpg
None,펍그린당구클럽,서울 마포구 서교동 363-11,02-336-0119,당구장,None,,None,None,4.54,None,None,http://ldb.phinf.naver.net/20200201_47/1580484867507ejLsn_JPEG/u7TcfpVw56oonwfkPniJM1aw.jpg
None,그린당구장,서울 마포구 서교동 363-12,02-6369-8280,당구장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20160829_226/1472460798424JThKP_JPEG/176779578338300_0.jpeg
None,별당구장,서울 마포구 상암동 15-29,None,당구장,None,,None,None,4.54,None,None,http://ldb.phinf.naver.net/20191020_93/1571497412335KnwyY_JPEG/yD9Hr89mfo92odSXmS0FVTIa.jpg
None,삼성당구장,서울 마포구 도화동 550,02-707-3956,당구장,None,,None,None,4.17,None,None,None
None,영당구클럽,서울 마포구 망원동 485-37,None,당구장,None,,None,None,4.5,None,None,http://ldb.phinf.naver.net/20200419_190/1587298270221f2btn_JPEG/-rV-8I4y5oQypSLZWAPocYI0.jpg
None,공덕당구장,서울 마포구 공덕동 256-10 2층,02-707-3245,당구장,None,,None,None,4.21,None,None,None
None,진당구장,서울 마포구 망원동 378-3,None,당구장,None,,None,None,4.23,None,None,http://ldb.phinf.naver.net/20190805_111/1564995787095Eb4xv_JPEG/aZ6ogFP_x3_Zd-F5L6rJ5YP0.jpg
None,연남당구클럽,서울 마포구 연남동 226-29,02-322-5855,당구장,None,,None,None,4.6,None,None,http://ldb.phinf.naver.net/20171201_250/1512113803144WHJJl_JPEG/4oJQSGdizHubQ3XoU2xs6LpN.jpg
None,준당구클럽,서울 마포구 공덕동 105-238,02-701-5746,당구장,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20190521_90/15584331314732lJ5Y_JPEG/iqPh4REnqo0hYhpjG3BQAe4O.jpg
None,청인당구클럽,서울 마포구 상암동 4-2,02-303-3295,당구장,None,,None,None,3.89,None,None,http://ldb.phinf.naver.net/20180502_29/15252659021369S91C_JPEG/i4fOnij4pGj3FwKYjQVafell.jpg
None,한큐당구장,서울 마포구 성산동 593-5,02-6010-3949,당구장,None,,None,None,4.05,None,None,http://ldb.phinf.naver.net/20180919_12/1537282934734WkpGD_JPEG/Q5drhv7ZCnyg4Sn5dqONl_qj.jpg
None,마루당구클럽,서울 마포구 신수동 47-17,None,당구장,None,,None,None,4.78,None,None,None
None,큐앤구 당구장,서울 마포구 상수동 93-45 로하스타워 지하 2층,02-323-5754,당구장,None,,None,None,4.5,None,None,http://ldb.phinf.naver.net/20150901_276/1441040365489FJbYT_JPEG/SUBMIT_1363837104667_13459539.jpg
None,큐클럽당구장,서울 마포구 도화동 250-4,02-707-0014,당구장,None,,None,None,4.67,None,None,http://ldb.phinf.naver.net/20200221_122/1582288636550u8EYB_JPEG/rn6MW3ctKo9kDe3IWHuKnddu.jpeg.jpg
None,수당구클럽,서울 마포구 동교동 198-31,070-4212-5613,당구장,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20190917_232/1568693126991KM874_JPEG/6X_pLH_8B0AGBgAhwCEiQP11.jpg
None,합정당구클럽,서울 마포구 합정동 374-1,02-335-3469,당구장,None,,None,None,4.22,None,None,None
None,플레이당구클럽,서울 마포구 합정동 413-5 일호빌딩 B동 3층,02-3144-1222,당구장,None,,None,None,3.4,None,None,None
None,마포당구클럽,서울 마포구 도화동 173 삼창빌딩 지하2층,02-701-4939,당구장,None,,None,None,4.14,None,None,http://ldb.phinf.naver.net/20200411_167/1586576283074ORcwe_JPEG/dkUwt45TQwIwc9TMv930UL2M.jpg
None,홍대당구장,서울 마포구 서교동 352-13,010-2600-6750,당구장,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20200611_274/1591805749872k1dra_JPEG/DbwJS7x_OJNm5lKDSaeklhl3.jpg
None,사사당구장,서울 마포구 성산동 591-4 대명비첸시티 지하 1층,02-375-3949,당구장,None,,None,None,3.69,None,None,None
None,당구매니아,서울 마포구 동교동 164-22,02-335-2080,당구장,None,,None,None,4.57,None,None,http://ldb.phinf.naver.net/20160502_85/1462165140082eq1pV_JPEG/176452538879956_0.jpeg
None,드림당구장,서울 마포구 공덕동 105-159,02-312-9736,당구장,None,,None,None,3.71,None,None,None
None,리버당구장,서울 마포구 합정동 387-20,02-336-1567,당구장,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20200307_9/15835522441122IdcY_JPEG/aHneUdGpAksGImy37z1cCPvV.jpg
None,올레당구장,서울 마포구 공덕동 119-5,02-707-2242,당구장,None,,None,None,4.2,None,None,http://ldb.phinf.naver.net/20191017_43/1571307902535g4yA3_JPEG/gz9g9M5InzlfdnZ2PzFT08l8.jpeg.jpg
None,예진당구장,서울 마포구 서교동 358-123,02-332-7713,당구장,None,,None,None,4.17,None,None,http://ldb.phinf.naver.net/20150831_142/1440996080543n47SJ_JPEG/106553453954331_0.jpg
None,선일당구클럽,서울 마포구 용강동 40-4,None,당구장,None,,None,None,3.9,None,None,http://ldb.phinf.naver.net/20191112_117/1573525907361MYtos_JPEG/LVhn8COc2MRbbls1etmvqo6h.jpeg.jpg
None,준당구장,서울 마포구 도화동 179-14,None,당구장,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20191108_5/1573220143427haFgP_JPEG/zXpAQPo6AM7intN5gMebgQOH.jpeg.jpg
None,브레이크아웃이스케이프,서울 마포구 서교동 338-48,02-336-3527,방탈출카페,None,"표준가격 24,000원",None,None,4.81,None,None,http://ldb.phinf.naver.net/20181004_195/1538660971004FmMbo_JPEG/%BC%F6%BB%F3%C7%D1_%C7%D1%C0%C7%BF%F8_%BD%BA%B3%C0.JPG
None,엑스이스케이프 홍대점,서울 마포구 서교동 355-3,02-6082-0155,방탈출카페,None,"평일 10:30~24:00, 주말 09:30~24:00",None,None,3.76,None,"['탈출카페', '데이트', '엔틱한', '신비스러운', '재방문']",http://ldb.phinf.naver.net/20180416_289/1523873122407yoLjW_JPEG/%282.jpg
None,큐브이스케이프 홍대점,서울 마포구 서교동 355-15,02-323-5567,방탈출카페,None,"3명미만/인당 22,500원",None,None,4.65,None,"['탈출카페', '데이트', '신비스러운', '아귀찜', '재방문']",http://ldb.phinf.naver.net/20160416_104/1460795783248zkBIs_JPEG/176366576643114_0.jpeg
None,룸즈에이 홍대점,서울 마포구 서교동 343-11 지하1층,02-333-0058,방탈출카페,None,"프리미엄테마 1인 25,000원",None,None,4.83,None,None,http://ldb.phinf.naver.net/20190403_109/1554270028916bEix0_PNG/GLqGr3QMSnRdHQRj3DiGIMRV.png
None,엑스이스케이프 홍대놀이터점,서울 마포구 서교동 358-122,02-336-2425,방탈출카페,None,"반값행사중 10,000원",None,None,None,None,"['탈출카페', '데이트', '인테리어소품', '고급스러운', '친구들하고']",http://ldb.phinf.naver.net/20180416_88/1523873703142fLTvQ_JPEG/%282.jpg
None,리얼이스케이프첼린지,서울 마포구 서교동 339-5,02-333-3882,방탈출카페,None,"1~2인 입장료 46,000원",None,None,4.63,None,"['탈출카페', '친절한', '데이트', '애견카페', '게임방']",http://ldb.phinf.naver.net/20160401_95/1459488478951Mbij4_JPEG/176280545720565_0.jpeg
None,엑스이스케이프 홍대상상마당점,서울 마포구 서교동 364-15,02-325-2425,방탈출카페,None,"평일 09:30~24:00, 주말 10:30~01:00",None,None,None,None,"['탈출카페', '데이트', '재미있는']",http://ldb.phinf.naver.net/20180416_40/1523874130297FudpD_JPEG/%282.jpg
None,블랙룸,서울 마포구 서교동 366-8 서교뉴빌라 A동 지하 블랙룸,02-333-0611,방탈출카페,None,"주말,공휴일 1인 22,000원",None,None,4.17,None,"['탈출카페', '데이트', '룸카페', '신비한', '놀이동산']",http://ldb.phinf.naver.net/20160608_20/1465375488727IrceL_JPEG/176551588230073_1.jpeg
None,미스터리룸 이스케이프 홍대본점,서울 마포구 서교동 407-27,02-323-1314,방탈출카페,None,"인당평균가격 18,000원",None,None,4.1,None,"['탈출카페', '룸카페', '보드게임방', '재미있는', '데이트']",http://ldb.phinf.naver.net/20160616_88/1466063280998cHBrS_PNG/176566567820825_0.png
None,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,02-333-6502,방탈출카페,None,"베니스 상인의 저주받은 저택 24,000원",None,None,4.43,None,"['탈출카페', '재즈바', '데이트', '유럽풍', '영화관']",http://ldb.phinf.naver.net/20170117_278/14846257827784kF4g_PNG/186066556179619_0.png
None,더코드 홍대점,서울 마포구 서교동 407-12,02-336-6941,방탈출카페,None,"2인 - 1인당 22,000원 44,000원",None,None,5,None,"['탈출카페', '재즈바', '데이트', '친절한', '한지']",http://ldb.phinf.naver.net/20171201_267/1512064585604sqtE5_JPEG/_3.jpg
None,비트포비아 홍대던전,서울 마포구 서교동 396-46,02-322-4997,방탈출카페,None,"이용료 25,000원",None,None,4.63,None,None,http://ldb.phinf.naver.net/20180706_256/1530817567313XxUtl_JPEG/03hI3GntfT6-xkxx3tvNmxPC.jpg
None,이스케이퍼스,서울 마포구 동교동 147-31,010-5594-5216,방탈출카페,None,"1인 44,000원",None,None,4.67,None,"['탈출카페', '재즈바', '서커스', '아담한', '데이트']",http://ldb.phinf.naver.net/20170213_43/1486947967675lyf3h_JPEG/1.jpg
None,키이스케이프 홍대점,서울 마포구 서교동 408-27 보리수빌딩 지하1층,010-7497-5517,방탈출카페,None,"2인 56,000원",None,None,4.83,None,None,http://ldb.phinf.naver.net/20181228_131/1545971385894EQcCx_JPEG/55cwRspLaX_YJnM6kcwzcTEp.jpeg.jpg
None,크라임씬카페 퍼즐팩토리 홍대본점,서울 마포구 서교동 358-46,010-7409-3531,방탈출카페,None,"크라임씬 EP.20 중전마마 살인사건 27,000원",None,None,4.36,None,"['탈출카페', '카지노', '보드게임방', '재미있는', '데이트']",http://ldb.phinf.naver.net/20170809_75/1502209052793DmXgY_JPEG/186759414752578_0.jpeg
None,마스터키 홍대상수점,서울 마포구 상수동 317-4,02-334-7757,방탈출카페,None,"선물 22,000원",None,None,4.64,None,None,http://ldb.phinf.naver.net/20181229_42/1546060577768EtLMo_JPEG/8dYNoXZikO2BDxlD_DmJ9sdu.jpeg.jpg
None,비밀의화원 홍대점,서울 마포구 서교동 358-1,02-332-8899,방탈출카페,None,"30분테마(2인) 28,000원",None,None,4.39,None,None,http://ldb.phinf.naver.net/20200826_146/1598417996816eRkxH_JPEG/GVT3vM1QemeX1cz62_ucNDJT.jpg
None,비밀의화원 미드나잇,서울 마포구 서교동 400-3,02-3144-6977,방탈출카페,None,"(15분 테마)종갓집 민씨 1인 10,000원",None,None,4.41,None,"['탈출카페', '데이트', '재미있는', '재방문', '친절하고']",http://ldb.phinf.naver.net/20200529_253/1590719543010MWKRg_JPEG/HLMNW8NtZf0MSZ5D1wNy288g.jpg
None,코마이스케이프 홍대점,서울 마포구 서교동 403-1,02-336-3533,방탈출카페,None,"2인 44,000원",None,None,None,None,"['탈출카페', '데이트', '한지', '친절하신', '숨겨진']",http://ldb.phinf.naver.net/20181214_207/1544773080705bB8k6_JPEG/%C4%ED%C6%CE%B8%DE%C0%CE%BF%EB.jpg
None,미스터리룸 이스케이프 홍대2호점,서울 마포구 서교동 398-1,02-336-9010,방탈출카페,None,"1인 평균 18,000원",None,None,4.61,None,None,http://ldb.phinf.naver.net/20180518_243/15266446373983MxJl_JPEG/59rHZLaLDFbKSJSpb_GXNV22.jpg
None,엑스케이프 홍대점,서울 마포구 서교동 369-4 7F 엑스케이프 홍대점,02-336-0502,방탈출카페,None,"2명 PLAY 44,000원",None,None,4.63,None,"['탈출카페', '연극', '한지', '신비한', '데이트']",http://ldb.phinf.naver.net/20170808_204/1502175197375DUhUm_PNG/186757616939403_0.png
None,호텔드코드,서울 마포구 서교동 395-85,02-326-0610,방탈출카페,None,"1인 44,000원",None,None,4.79,None,"['탈출카페', '재즈바', '숨겨진', '고급진', '한지']",http://ldb.phinf.naver.net/20160805_77/1470385177873v4BMw_PNG/176755574957748_0.png
None,Decoder,서울 마포구 서교동 360-3,070-8614-1793,방탈출카페,None,"2인 입장료 44,000원",None,None,4.69,None,"['탈출카페', '데이트', '태국음식', '아늑한', '한지']",http://ldb.phinf.naver.net/20160711_221/1468226557522MbkUO_JPEG/176661577257316_0.jpeg
None,덤앤더머 방탈출카페 홍대점,서울 마포구 서교동 404-5,02-336-0959,방탈출카페,None,"65분테마 2인 44,000원",None,None,4.77,None,None,http://ldb.phinf.naver.net/20181209_37/15443667513540jmXT_JPEG/KSMUJrKG4lXQTcONk6BVUE1H.jpg
None,더큐이스케이프,서울 마포구 동교동 162-3,02-322-7063,방탈출카페,None,매일 12:00~22:00,None,None,4.4,None,None,http://ldb.phinf.naver.net/20200712_222/1594554149021GGrHl_JPEG/ZD9BifGwD0fXw-w0FJNAulYH.jpg
None,시크릿코드,서울 마포구 서교동 331-18 3층,02-332-6561,방탈출카페,None,"2인 44,000원",None,None,4.83,None,"['탈출카페', '데이트', '한지', '재미있는', '산행']",http://ldb.phinf.naver.net/20200318_154/1584502461914Phdt0_JPEG/qSZwJiHPm73ZMvDeY1uiTtNU.jpg
